pageid,tags,timestamp,userid,revid,content,user,parentid,minor,size
47512,[],2007-09-12T20:21:06Z,883056,157454852,,Geologyguy,157454531,,34749
47512,[],2007-09-12T20:19:37Z,0,157454531,,86.140.199.139,157317493,,34823
47512,[],2007-09-12T05:29:29Z,1972969,157317493,,Brusegadi,157309356,,34749
47512,[],2007-09-12T04:19:01Z,0,157309356,,58.69.24.168,157125064,,34762
47512,[],2007-09-11T10:14:30Z,1099150,157125064,,Van helsing,157124007,,34749
47512,[],2007-09-11T10:06:11Z,0,157124007,,62.255.252.93,157123535,,34795
47512,[],2007-09-11T10:02:21Z,1099150,157123535,,Van helsing,157123357,,34749
47512,[],2007-09-11T10:00:53Z,364668,157123357,,Phgao,157123342,,34814
47512,[],2007-09-11T10:00:40Z,0,157123342,,62.255.252.93,157122383,,34832
47512,[],2007-09-11T09:52:13Z,0,157122383,,62.255.252.93,157017088,,34814
47512,[],2007-09-10T21:52:24Z,1421777,157017088,,KimDabelsteinPetersen,156983087,,34749
47512,[],2007-09-10T19:13:13Z,0,156983087,,72.173.16.54,156980592,,34748
47512,[],2007-09-10T18:59:46Z,0,156980592,,86.133.44.68,156933308,,34744
47512,[],2007-09-10T14:52:08Z,1099150,156933308,,Van helsing,156932576,,34749
47512,[],2007-09-10T14:47:49Z,0,156932576,,82.69.12.72,156885929,,34762
47512,[],2007-09-10T08:49:07Z,4101962,156885929,,Krawi,156885888,,34749
47512,[],2007-09-10T08:48:43Z,0,156885888,,82.69.29.49,156885696,,34758
47512,[],2007-09-10T08:46:55Z,0,156885696,,82.69.29.49,156786280,,34748
47512,[],2007-09-09T21:28:51Z,2448220,156786280,,Xris0,156578753,,34749
47512,[],2007-09-08T23:20:10Z,0,156578753,,24.140.68.3,156481070,,34749
47512,[],2007-09-08T13:49:34Z,4469495,156481070,,Lightmouse,156479915,,34861
47512,[],2007-09-08T13:41:11Z,0,156479915,,81.158.236.172,156475103,,34893
47512,[],2007-09-08T13:06:15Z,4469495,156475103,,Lightmouse,156441324,,34886
47512,[],2007-09-08T07:40:11Z,3778104,156441324,,Brianga,156441269,,34894
47512,[],2007-09-08T07:39:30Z,0,156441269,,121.209.196.26,156388001,,34925
47512,[],2007-09-08T00:35:13Z,546032,156388001,,Raymond arritt,156387836,,34894
47512,[],2007-09-08T00:33:59Z,0,156387836,,144.137.222.239,156102584,,34989
47512,[],2007-09-06T18:36:06Z,0,156102584,,159.33.10.92,156016817,,34894
47512,[],2007-09-06T08:56:49Z,8072,156016817,,William M. Connolley,156015660,,34744
47512,[],2007-09-06T08:46:59Z,5241661,156015660,,Fantasia drifter,156015325,,34739
47512,[],2007-09-06T08:43:45Z,5241661,156015325,,Fantasia drifter,156015248,,34802
47512,[],2007-09-06T08:42:58Z,5241661,156015248,,Fantasia drifter,156007762,,34786
47512,[],2007-09-06T07:26:03Z,2537342,156007762,,AtholM,156006686,,34744
47512,[],2007-09-06T07:15:51Z,0,156006686,,203.177.145.169,155882984,,34747
47512,[],2007-09-05T18:17:00Z,84417,155882984,,Vsmith,155882798,,34744
47512,[],2007-09-05T18:15:54Z,0,155882798,,206.210.91.222,155773364,,34749
47512,[],2007-09-05T04:10:03Z,84417,155773364,,Vsmith,155773185,,34744
47512,[],2007-09-05T04:08:36Z,0,155773185,,202.128.117.185,155772491,,34839
47512,[],2007-09-05T04:03:55Z,4928500,155772491,,ClueBot,155772465,,34744
47512,[],2007-09-05T04:03:46Z,0,155772465,,202.128.117.185,155606194,,356
47512,[],2007-09-04T11:08:26Z,921400,155606194,,Hu12,155604995,,34744
47512,[],2007-09-04T10:58:10Z,5241661,155604995,,Fantasia drifter,155604386,,34781
47512,[],2007-09-04T10:53:04Z,1099150,155604386,,Van helsing,155604010,,34744
47512,[],2007-09-04T10:49:39Z,5241661,155604010,,Fantasia drifter,155603750,,34884
47512,[],2007-09-04T10:47:07Z,1099150,155603750,,Van helsing,155603211,,34744
47512,[],2007-09-04T10:42:35Z,5241661,155603211,,Fantasia drifter,155602505,,35074
47512,[],2007-09-04T10:36:26Z,5241661,155602505,,Fantasia drifter,155602062,,34091
47512,[],2007-09-04T10:32:09Z,5241661,155602062,,Fantasia drifter,155522662,,34820
47512,[],2007-09-04T00:06:37Z,546032,155522662,,Raymond arritt,155521272,,34744
47512,[],2007-09-03T23:58:23Z,0,155521272,,203.134.7.30,155205750,,34780
47512,[],2007-09-02T13:07:09Z,0,155205750,,85.132.47.9,155205664,,34744
47512,[],2007-09-02T13:06:23Z,0,155205664,,85.132.47.9,155144235,,34781
47512,[],2007-09-02T03:37:35Z,4762924,155144235,,DRTllbrg,155144051,,34744
47512,[],2007-09-02T03:36:15Z,0,155144051,,220.233.51.8,154983048,,34785
47512,[],2007-09-01T08:53:04Z,3452245,154983048,,PDFbot,154827211,,34744
47512,[],2007-08-31T15:41:57Z,8072,154827211,,William M. Connolley,154824610,,34678
47512,[],2007-08-31T15:27:45Z,0,154824610,,63.147.48.247,154799479,,34685
47512,[],2007-08-31T12:55:04Z,7858,154799479,,Mac,154363058,,34678
47512,[],2007-08-29T10:59:15Z,2537342,154363058,,AtholM,154362681,,34614
47512,[],2007-08-29T10:55:54Z,0,154362681,,199.64.0.252,154108360,,34618
47512,[],2007-08-28T05:07:23Z,1972969,154108360,,Brusegadi,154108073,,34614
47512,[],2007-08-28T05:05:07Z,0,154108073,,203.144.12.76,153889928,,34608
47512,[],2007-08-27T05:10:24Z,603177,153889928,,"Can't sleep, clown will eat me",153889503,,34614
47512,[],2007-08-27T05:07:15Z,0,153889503,,125.237.223.39,153888734,,34673
47512,[],2007-08-27T05:00:49Z,0,153888734,,125.237.223.39,153888621,,34632
47512,[],2007-08-27T04:59:57Z,0,153888621,,125.237.223.39,153379906,,34624
47512,[],2007-08-24T16:49:56Z,0,153379906,,144.171.146.175,153357431,,34614
47512,[],2007-08-24T13:48:20Z,8072,153357431,,William M. Connolley,153355861,,34609
47512,[],2007-08-24T13:37:34Z,0,153355861,,59.93.0.139,153308788,,34605
47512,[],2007-08-24T06:36:40Z,2537342,153308788,,AtholM,153303805,,34609
47512,[],2007-08-24T05:54:58Z,0,153303805,,220.239.34.30,153180078,,34621
47512,[],2007-08-23T17:19:10Z,200121,153180078,,Bikeable,153179468,,34609
47512,[],2007-08-23T17:15:41Z,0,153179468,,200.205.137.126,153151970,,34623
47512,[],2007-08-23T14:02:48Z,200121,153151970,,Bikeable,153150844,,34609
47512,[],2007-08-23T13:51:07Z,0,153150844,,172.203.135.153,152962904,,34619
47512,[],2007-08-22T17:47:18Z,4788526,152962904,,Escape Orbit,152951625,,34609
47512,[],2007-08-22T16:48:12Z,0,152951625,,172.159.166.125,152907068,,34672
47512,[],2007-08-22T12:22:05Z,92203,152907068,,El C,152905272,,34609
47512,[],2007-08-22T12:09:30Z,5149235,152905272,,Eiglic,152898085,,34743
47512,[],2007-08-22T11:13:25Z,921400,152898085,,Hu12,152897482,,34609
47512,[],2007-08-22T11:08:29Z,0,152897482,,212.13.254.2,152804777,,34750
47512,[],2007-08-22T00:03:52Z,1972969,152804777,,Brusegadi,152804450,,34609
47512,[],2007-08-22T00:02:05Z,0,152804450,,210.213.172.151,152804111,,34227
47512,[],2007-08-22T00:00:23Z,4788526,152804111,,Escape Orbit,152803415,,34609
47512,[],2007-08-21T23:56:28Z,0,152803415,,210.213.172.151,152741767,,34556
47512,[],2007-08-21T18:29:39Z,2426762,152741767,,DrLogic,152637356,,34609
47512,[],2007-08-21T05:49:59Z,1972969,152637356,,Brusegadi,152637058,,34608
47512,[],2007-08-21T05:46:58Z,0,152637058,,203.6.164.50,152619675,,34728
47512,[],2007-08-21T03:30:00Z,1972969,152619675,,Brusegadi,152618921,,34608
47512,[],2007-08-21T03:24:48Z,0,152618921,,203.6.164.50,152588957,,34728
47512,[],2007-08-21T00:41:06Z,4348527,152588957,,JetLover,152588827,,34608
47512,[],2007-08-21T00:40:29Z,5137560,152588827,,Heretic4000,152452527,,167
47512,[],2007-08-20T12:40:38Z,3176036,152452527,,SyTaffel,152452407,,34608
47512,[],2007-08-20T12:39:49Z,3176036,152452407,,SyTaffel,152449839,,34604
47512,[],2007-08-20T12:20:38Z,1099150,152449839,,Van helsing,152448450,,34446
47512,[],2007-08-20T12:09:21Z,0,152448450,,144.139.193.52,152404248,,34453
47512,[],2007-08-20T05:38:36Z,247414,152404248,,TeaDrinker,152402064,,34446
47512,[],2007-08-20T05:23:34Z,0,152402064,,76.171.125.2,152036522,,34539
47512,[],2007-08-18T13:34:57Z,99490,152036522,,AnyFile,152035481,,34446
47512,[],2007-08-18T13:27:05Z,0,152035481,,220.253.92.88,151783630,,34512
47512,[],2007-08-17T08:43:24Z,1099150,151783630,,Van helsing,151777663,,34446
47512,[],2007-08-17T07:45:46Z,5110284,151777663,,Jambla,151578515,,34557
47512,[],2007-08-16T10:37:23Z,0,151578515,,211.30.219.236,151578487,,34446
47512,[],2007-08-16T10:37:08Z,0,151578487,,211.30.219.236,151578453,,34451
47512,[],2007-08-16T10:36:45Z,0,151578453,,211.30.219.236,151578032,,34464
47512,[],2007-08-16T10:32:52Z,0,151578032,,211.30.219.236,151578001,,34446
47512,[],2007-08-16T10:32:35Z,0,151578001,,211.30.219.236,151577956,,34450
47512,[],2007-08-16T10:32:09Z,1430004,151577956,,Daniel,151577900,,34446
47512,[],2007-08-16T10:31:41Z,0,151577900,,211.30.219.236,151518901,,34462
47512,[],2007-08-16T02:01:56Z,84417,151518901,,Vsmith,151518256,,34446
47512,[],2007-08-16T01:57:30Z,0,151518256,,202.89.38.214,151518167,,34447
47512,[],2007-08-16T01:56:44Z,0,151518167,,202.89.38.214,151497405,,34451
47512,[],2007-08-15T23:47:48Z,883056,151497405,,Geologyguy,151495477,,34446
47512,[],2007-08-15T23:36:59Z,5099719,151495477,,Jlglex,151382673,,34819
47512,[],2007-08-15T13:16:46Z,433328,151382673,,SmackBot,151354034,,34446
47512,[],2007-08-15T09:32:22Z,1099150,151354034,,Van helsing,151351714,,34449
47512,[],2007-08-15T09:10:40Z,5068934,151351714,,Withyouitspossible,151125486,,34530
47512,[],2007-08-14T07:30:23Z,3271817,151125486,,Anonymous Dissident,151125276,,34449
47512,[],2007-08-14T07:28:18Z,0,151125276,,220.253.28.47,150961349,,34490
47512,[],2007-08-13T14:26:07Z,1099150,150961349,,Van helsing,150959681,,34449
47512,[],2007-08-13T14:15:18Z,5080497,150959681,,Tracys49,150930472,,34648
47512,[],2007-08-13T10:06:56Z,1421777,150930472,,KimDabelsteinPetersen,150922482,,34449
47512,[],2007-08-13T08:47:16Z,4941291,150922482,,Surfeited,150922399,,34441
47512,[],2007-08-13T08:46:29Z,0,150922399,,58.174.3.88,150512482,,34437
47512,[],2007-08-11T01:20:49Z,1972969,150512482,,Brusegadi,150512208,,34441
47512,[],2007-08-11T01:18:53Z,0,150512208,,58.106.11.140,150245590,,34012
47512,[],2007-08-09T20:15:43Z,1392310,150245590,,Thijs!bot,150137219,,34441
47512,[],2007-08-09T07:24:28Z,87039,150137219,,MuDavid,150020655,,34414
47512,[],2007-08-08T18:28:19Z,1421777,150020655,,KimDabelsteinPetersen,149977667,,34414
47512,[],2007-08-08T14:31:49Z,0,149977667,,82.155.171.26,149977571,,34996
47512,[],2007-08-08T14:31:08Z,0,149977571,,82.155.171.26,149940369,,34996
47512,[],2007-08-08T08:49:26Z,2092344,149940369,,DerHexer,149940339,,34414
47512,[],2007-08-08T08:49:03Z,0,149940339,,203.171.76.52,149940104,,0
47512,[],2007-08-08T08:46:54Z,2242369,149940104,,NAHID,149939850,,34414
47512,[],2007-08-08T08:44:31Z,5036526,149939850,,Monkeyboy264,149888336,,34816
47512,[],2007-08-08T02:01:28Z,546032,149888336,,Raymond arritt,149888071,,34414
47512,[],2007-08-08T01:59:43Z,546032,149888071,,Raymond arritt,149887850,,34515
47512,[],2007-08-08T01:58:22Z,546032,149887850,,Raymond arritt,149880721,,34650
47512,[],2007-08-08T01:11:01Z,4922795,149880721,,Karladwbw,149870451,,35043
47512,[],2007-08-08T00:17:08Z,1448268,149870451,,WNLA,149870245,,34941
47512,[],2007-08-08T00:16:05Z,1448268,149870245,,WNLA,149630757,,34937
47512,[],2007-08-06T22:00:53Z,0,149630757,,80.177.212.4,149130489,,34798
47512,[],2007-08-04T12:16:14Z,84417,149130489,,Vsmith,149112179,,34794
47512,[],2007-08-04T09:09:27Z,0,149112179,,87.219.206.13,148552119,,34893
47512,[],2007-08-01T19:02:19Z,921400,148552119,,Hu12,148551926,,34794
47512,[],2007-08-01T19:01:20Z,0,148551926,,87.219.206.13,148001678,,34877
47512,[],2007-07-30T06:13:48Z,1972969,148001678,,Brusegadi,147997608,,34794
47512,[],2007-07-30T05:36:35Z,4976962,147997608,,Beyondzeroemissions,147997495,,34829
47512,[],2007-07-30T05:35:33Z,4976962,147997495,,Beyondzeroemissions,147000475,,34828
47512,[],2007-07-25T14:43:09Z,1421777,147000475,,KimDabelsteinPetersen,146964606,,34794
47512,[],2007-07-25T10:21:59Z,0,146964606,,116.14.154.239,146902490,,34792
47512,[],2007-07-25T02:24:23Z,84417,146902490,,Vsmith,146902330,,34794
47512,[],2007-07-25T02:23:17Z,0,146902330,,125.168.37.129,146755199,,34823
47512,[],2007-07-24T13:20:50Z,883056,146755199,,Geologyguy,146753247,,34794
47512,[],2007-07-24T13:06:23Z,0,146753247,,61.11.89.102,146733642,,33812
47512,[],2007-07-24T10:19:10Z,0,146733642,,203.124.2.27,146728472,,34794
47512,[],2007-07-24T09:30:07Z,3893142,146728472,,HybridBoy,146728434,,34798
47512,[],2007-07-24T09:29:47Z,3893142,146728434,,HybridBoy,146387798,,34797
47512,[],2007-07-22T21:09:14Z,1879566,146387798,,Bongwarrior,146378929,,34649
47512,[],2007-07-22T20:19:39Z,4921387,146378929,,Grantrowe,145627307,,34771
47512,[],2007-07-19T08:30:02Z,8072,145627307,,William M. Connolley,145618622,,34649
47512,[],2007-07-19T07:18:39Z,0,145618622,,72.128.82.211,145553186,,34882
47512,[],2007-07-19T00:06:40Z,546032,145553186,,Raymond arritt,145538269,,34649
47512,[],2007-07-18T22:37:30Z,1951273,145538269,,Bill j,145431983,,34968
47512,[],2007-07-18T13:26:42Z,883056,145431983,,Geologyguy,145428897,,34876
47512,[],2007-07-18T13:02:38Z,0,145428897,,219.74.190.64,145318369,,34878
47512,[],2007-07-17T22:46:40Z,0,145318369,,202.37.225.32,145318142,,34876
47512,[],2007-07-17T22:45:26Z,0,145318142,,202.37.225.32,145184762,,34866
47512,[],2007-07-17T08:42:03Z,1749459,145184762,,MER-C,145184713,,34866
47512,[],2007-07-17T08:41:29Z,4881195,145184713,,Mikellew,145184574,,86453
47512,[],2007-07-17T08:40:05Z,4881195,145184574,,Mikellew,145184486,,60660
47512,[],2007-07-17T08:39:09Z,1749459,145184486,,MER-C,145184451,,34866
47512,[],2007-07-17T08:38:44Z,4881195,145184451,,Mikellew,144808014,,60660
47512,[],2007-07-15T15:45:44Z,8072,144808014,,William M. Connolley,144805241,,34866
47512,[],2007-07-15T15:26:21Z,4690789,144805241,,A.drummer,144575748,,34983
47512,[],2007-07-14T09:40:23Z,921400,144575748,,Hu12,144574131,,34866
47512,[],2007-07-14T09:22:54Z,0,144574131,,172.207.36.167,144523007,,34905
47512,[],2007-07-14T01:54:52Z,84417,144523007,,Vsmith,144515529,,34866
47512,[],2007-07-14T00:53:30Z,0,144515529,,172.207.36.167,144509963,,34906
47512,[],2007-07-14T00:11:53Z,0,144509963,,172.207.36.167,144180854,,34904
47512,[],2007-07-12T13:47:36Z,883056,144180854,,Geologyguy,144177599,,34866
47512,[],2007-07-12T13:26:05Z,4511575,144177599,,Carjammer,144155225,,34814
47512,[],2007-07-12T10:20:27Z,1421777,144155225,,KimDabelsteinPetersen,144149811,,34866
47512,[],2007-07-12T09:31:46Z,930842,144149811,,Saibhaskar,144147315,,34944
47512,[],2007-07-12T09:08:17Z,930842,144147315,,Saibhaskar,144147065,,34866
47512,[],2007-07-12T09:06:00Z,930842,144147065,,Saibhaskar,144146785,,34867
47512,[],2007-07-12T09:03:07Z,930842,144146785,,Saibhaskar,143599584,,34839
47512,[],2007-07-09T22:41:19Z,84417,143599584,,Vsmith,143599159,,34761
47512,[],2007-07-09T22:39:01Z,84417,143599159,,Vsmith,143598672,,34761
47512,[],2007-07-09T22:36:27Z,0,143598672,,75.3.200.35,143598402,,41137
47512,[],2007-07-09T22:35:12Z,0,143598402,,75.3.200.35,143597462,,41139
47512,[],2007-07-09T22:30:23Z,0,143597462,,75.3.200.35,143567167,,41133
47512,[],2007-07-09T20:01:11Z,0,143567167,,128.208.6.49,143563397,,34761
47512,[],2007-07-09T19:43:33Z,1421777,143563397,,KimDabelsteinPetersen,143557368,,34761
47512,[],2007-07-09T19:13:42Z,4719086,143557368,,FifeOpp08,143492086,,34896
47512,[],2007-07-09T13:24:31Z,84417,143492086,,Vsmith,143474151,,34761
47512,[],2007-07-09T10:57:29Z,4799379,143474151,,Sharben,143466626,,34837
47512,[],2007-07-09T09:46:52Z,3778104,143466626,,Brianga,143466561,,34760
47512,[],2007-07-09T09:46:10Z,0,143466561,,217.228.213.178,143466432,,34501
47512,[],2007-07-09T09:44:53Z,3778104,143466432,,Brianga,143466369,,34760
47512,[],2007-07-09T09:44:10Z,0,143466369,,217.228.213.178,143445180,,34219
47512,[],2007-07-09T06:25:31Z,4799379,143445180,,Sharben,143333920,,34760
47512,[],2007-07-08T18:24:26Z,921400,143333920,,Hu12,143326506,,34565
47512,[],2007-07-08T17:41:53Z,2910548,143326506,,Makower,143204087,,34611
47512,[],2007-07-08T01:22:09Z,883056,143204087,,Geologyguy,143203824,,34565
47512,[],2007-07-08T01:20:33Z,0,143203824,,64.252.38.224,143122457,,34577
47512,[],2007-07-07T17:00:51Z,158051,143122457,,Richard Arthur Norton (1958- ),143084584,,34565
47512,[],2007-07-07T12:14:36Z,963779,143084584,,Timchech,142884010,,34561
47512,[],2007-07-06T12:42:30Z,4800817,142884010,,Apatheory,142883709,,34545
47512,[],2007-07-06T12:40:04Z,4800817,142883709,,Apatheory,142689046,,34646
47512,[],2007-07-05T16:16:43Z,247414,142689046,,TeaDrinker,142686927,,34545
47512,[],2007-07-05T16:04:19Z,0,142686927,,196.209.8.128,142592806,,34623
47512,[],2007-07-05T03:34:10Z,1974510,142592806,,Recurring dreams,142592690,,34545
47512,[],2007-07-05T03:33:12Z,0,142592690,,58.107.193.237,142586572,,34605
47512,[],2007-07-05T02:46:57Z,0,142586572,,203.164.126.167,142586276,,34545
47512,[],2007-07-05T02:44:38Z,0,142586276,,203.164.126.167,142213237,,34541
47512,[],2007-07-03T10:06:27Z,452631,142213237,,KnowledgeOfSelf,142213176,,34420
47512,[],2007-07-03T10:05:53Z,0,142213176,,124.168.77.172,142212718,,49
47512,[],2007-07-03T10:01:22Z,4730495,142212718,,Superbeecat,142212582,,34420
47512,[],2007-07-03T10:00:16Z,0,142212582,,124.168.77.172,142189318,,34472
47512,[],2007-07-03T06:41:03Z,731091,142189318,,Kukini,142189102,,34420
47512,[],2007-07-03T06:39:01Z,4776077,142189102,,Leonid 246,142054628,,34728
47512,[],2007-07-02T18:03:57Z,1094964,142054628,,-Majestic-,141768257,,34420
47512,[],2007-07-01T09:06:57Z,696668,141768257,,IrisKawling,141767933,,34432
47512,[],2007-07-01T09:03:54Z,0,141767933,,58.7.134.58,141767817,,34455
47512,[],2007-07-01T09:02:27Z,0,141767817,,58.7.134.58,141523856,,34439
47512,[],2007-06-30T02:17:44Z,3171782,141523856,,TXiKiBoT,141437323,,34432
47512,[],2007-06-29T18:10:16Z,2089883,141437323,,Prester John,141434226,,34410
47512,[],2007-06-29T17:54:21Z,0,141434226,,201.252.38.208,141390237,,34468
47512,[],2007-06-29T13:45:41Z,921400,141390237,,Hu12,141363876,,34410
47512,[],2007-06-29T10:07:55Z,0,141363876,,193.115.203.2,141363676,,34519
47512,[],2007-06-29T10:06:10Z,0,141363676,,193.115.203.2,141351445,,34536
47512,[],2007-06-29T08:16:21Z,1421777,141351445,,KimDabelsteinPetersen,141347372,,34410
47512,[],2007-06-29T07:39:00Z,4746477,141347372,,Schmidi9,141347286,,34587
47512,[],2007-06-29T07:38:12Z,4746477,141347286,,Schmidi9,140789535,,34589
47512,[],2007-06-26T18:49:39Z,1421777,140789535,,KimDabelsteinPetersen,140779910,,34410
47512,[],2007-06-26T17:59:10Z,0,140779910,,81.99.61.38,140256236,,34524
47512,[],2007-06-24T06:33:35Z,2089883,140256236,,Prester John,140181488,,34410
47512,[],2007-06-23T21:30:48Z,433328,140181488,,SmackBot,140104236,,38207
47512,[],2007-06-23T13:10:21Z,2091313,140104236,,Chris G,140103748,,38172
47512,[],2007-06-23T13:06:57Z,4204465,140103748,,Abhic95,139965975,,38180
47512,[],2007-06-22T19:38:15Z,546032,139965975,,Raymond arritt,139965696,,38172
47512,[],2007-06-22T19:37:07Z,546032,139965696,,Raymond arritt,139964968,,38150
47512,[],2007-06-22T19:33:42Z,2201682,139964968,,LiamUK,139963645,,38144
47512,[],2007-06-22T19:26:55Z,0,139963645,,85.179.241.121,139926452,,37807
47512,[],2007-06-22T16:36:25Z,883056,139926452,,Geologyguy,139925494,,38144
47512,[],2007-06-22T16:30:46Z,0,139925494,,81.169.101.93,139870838,,38605
47512,[],2007-06-22T10:52:19Z,4345100,139870838,,Nopetro,139862464,,38144
47512,[],2007-06-22T09:48:03Z,4345100,139862464,,Nopetro,139862223,,38142
47512,[],2007-06-22T09:45:50Z,4345100,139862223,,Nopetro,139426324,,38071
47512,[],2007-06-20T13:36:45Z,100838,139426324,,Evolauxia,139325031,,38044
47512,[],2007-06-20T00:25:04Z,0,139325031,,222.154.255.15,139324683,,37914
47512,[],2007-06-20T00:22:53Z,0,139324683,,222.154.255.15,139177944,,37936
47512,[],2007-06-19T11:09:08Z,28522,139177944,,Stephan Schulz,139176466,,37914
47512,[],2007-06-19T10:57:21Z,0,139176466,,193.63.61.35,139176029,,38194
47512,[],2007-06-19T10:53:35Z,0,139176029,,193.63.61.35,139175544,,38132
47512,[],2007-06-19T10:49:35Z,921400,139175544,,Hu12,139174153,,37914
47512,[],2007-06-19T10:37:44Z,0,139174153,,193.63.61.35,139173714,,37967
47512,[],2007-06-19T10:33:55Z,296765,139173714,,Wimt,139173630,,37914
47512,[],2007-06-19T10:33:21Z,0,139173630,,193.63.61.35,138835314,,38126
47512,[],2007-06-17T20:44:18Z,8072,138835314,,William M. Connolley,138831882,,37914
47512,[],2007-06-17T20:26:28Z,0,138831882,,206.210.112.83,138552926,,37922
47512,[],2007-06-16T13:34:40Z,1421777,138552926,,KimDabelsteinPetersen,138552120,,37914
47512,[],2007-06-16T13:28:43Z,1421777,138552120,,KimDabelsteinPetersen,138551881,,38030
47512,[],2007-06-16T13:26:51Z,919583,138551881,,Dean1970,138376147,,38073
47512,[],2007-06-15T16:22:15Z,16980,138376147,,Dragons flight,138370890,,38030
47512,[],2007-06-15T15:53:47Z,0,138370890,,24.106.179.86,138370782,,38155
47512,[],2007-06-15T15:53:07Z,0,138370782,,24.106.179.86,138261144,,38154
47512,[],2007-06-15T01:39:12Z,84417,138261144,,Vsmith,138184110,,38030
47512,[],2007-06-14T18:33:18Z,0,138184110,,75.85.18.198,137946367,,38033
47512,[],2007-06-13T17:55:53Z,2198658,137946367,,MartinBot,137946347,,38030
47512,[],2007-06-13T17:55:48Z,0,137946347,,216.84.56.133,137907529,,22500
47512,[],2007-06-13T14:49:51Z,883056,137907529,,Geologyguy,137906510,,38030
47512,[],2007-06-13T14:44:26Z,0,137906510,,38.116.200.50,137769142,,37648
47512,[],2007-06-12T22:09:41Z,296765,137769142,,Wimt,137769110,,38030
47512,[],2007-06-12T22:09:30Z,0,137769110,,75.6.240.38,137665085,,38086
47512,[],2007-06-12T12:26:56Z,4589128,137665085,,Arthana,137663452,,38030
47512,[],2007-06-12T12:10:54Z,0,137663452,,211.30.201.190,137425814,,38055
47512,[],2007-06-11T10:27:51Z,0,137425814,,129.27.219.242,137301779,,38030
47512,[],2007-06-10T19:44:55Z,4589128,137301779,,Arthana,137301663,,37894
47512,[],2007-06-10T19:44:17Z,0,137301663,,75.67.134.196,137125155,,37913
47512,[],2007-06-09T22:04:36Z,82432,137125155,,Discospinster,137124993,,37894
47512,[],2007-06-09T22:03:41Z,0,137124993,,24.109.136.93,137070118,,39752
47512,[],2007-06-09T17:06:21Z,0,137070118,,66.243.149.3,137069131,,37894
47512,[],2007-06-09T17:00:56Z,294180,137069131,,CambridgeBayWeather,136983226,,38363
47512,[],2007-06-09T05:06:51Z,0,136983226,,195.229.236.216,136851052,,38360
47512,[],2007-06-08T15:51:02Z,96897,136851052,,Jpgordon,136850677,,38363
47512,[],2007-06-08T15:48:56Z,0,136850677,,86.136.136.39,136850460,,38507
47512,[],2007-06-08T15:47:51Z,0,136850460,,86.136.136.39,136791669,,38502
47512,[],2007-06-08T08:45:18Z,3766920,136791669,,Cfilorvy,136685908,,38363
47512,[],2007-06-07T21:03:43Z,0,136685908,,66.28.71.162,136685545,,38404
47512,[],2007-06-07T21:02:08Z,0,136685545,,142.33.173.115,136611081,,38423
47512,[],2007-06-07T15:13:13Z,4422834,136611081,,Govontario,136607444,,38404
47512,[],2007-06-07T14:52:49Z,4533209,136607444,,Katheeja,136599370,,38250
47512,[],2007-06-07T14:06:05Z,8072,136599370,,William M. Connolley,136598130,,37799
47512,[],2007-06-07T13:58:30Z,4533209,136598130,,Katheeja,136152388,,38250
47512,[],2007-06-05T21:18:32Z,30528,136152388,,Academic Challenger,136150083,,37799
47512,[],2007-06-05T21:08:53Z,0,136150083,,142.33.173.115,136149497,,37843
47512,[],2007-06-05T21:06:37Z,0,136149497,,142.33.173.115,136149249,,37826
47512,[],2007-06-05T21:05:46Z,30528,136149249,,Academic Challenger,136148536,,37799
47512,[],2007-06-05T21:02:50Z,0,136148536,,142.33.173.115,136148066,,37873
47512,[],2007-06-05T21:00:39Z,0,136148066,,142.33.173.115,136147810,,37831
47512,[],2007-06-05T20:59:30Z,0,136147810,,142.33.173.115,135969074,,37817
47512,[],2007-06-05T04:20:46Z,10627,135969074,,Oliver Crow,135836406,,37799
47512,[],2007-06-04T18:01:56Z,0,135836406,,218.186.9.3,135612004,,37641
47512,[],2007-06-03T19:25:33Z,247414,135612004,,TeaDrinker,135608288,,37639
47512,[],2007-06-03T19:06:59Z,0,135608288,,69.155.131.152,134995385,,37637
47512,[],2007-06-01T02:44:56Z,2337232,134995385,,Smokizzy,134995264,,37639
47512,[],2007-06-01T02:44:18Z,0,134995264,,67.171.186.133,134995177,,37665
47512,[],2007-06-01T02:43:53Z,0,134995177,,67.171.186.133,134994874,,37803
47512,[],2007-06-01T02:42:15Z,0,134994874,,67.171.186.133,134994654,,37663
47512,[],2007-06-01T02:41:15Z,0,134994654,,67.171.186.133,134994164,,37683
47512,[],2007-06-01T02:38:49Z,0,134994164,,67.171.186.133,134771707,,37661
47512,[],2007-05-31T09:22:07Z,8072,134771707,,William M. Connolley,134765987,,37639
47512,[],2007-05-31T08:27:05Z,1570094,134765987,,EH,134765200,,38555
47512,[],2007-05-31T08:19:31Z,271168,134765200,,Wavelength,134744614,,38507
47512,[],2007-05-31T05:08:44Z,603177,134744614,,"Can't sleep, clown will eat me",134744447,,38469
47512,[],2007-05-31T05:07:38Z,0,134744447,,122.163.196.133,134744243,,38456
47512,[],2007-05-31T05:06:10Z,0,134744243,,122.163.196.133,134735931,,38461
47512,[],2007-05-31T04:06:03Z,883056,134735931,,Geologyguy,134723467,,38469
47512,[],2007-05-31T02:46:15Z,0,134723467,,209.53.208.84,134346119,,37741
